Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
298,11746516,INF2008-P8-12,"2024-03-22 08:57:09",0.81818,8,langjunfeng
299,11649137,"chiu hsuan chen","2024-03-27 15:50:23",0.81818,26,chiuhsuanchen
300,11789888,loongfew,"2024-03-22 22:27:23",0.81818,7,loongfew
301,11815940,NCUE-M1254005,"2024-03-28 00:22:47",0.81818,63,masterchun
302,11775959,M1254005,"2024-03-28 00:28:04",0.81818,141,thechun
303,11841461,sabog72519@mnsaf.com,"2024-03-27 17:03:40",0.81818,10,sabog72519mnsafcom
304,11841636,dihap20215@mnsaf.com,"2024-03-27 17:53:38",0.81818,10,dihap20215mnsafcom
305,11841960,mebaro2817@nimadir.com,"2024-03-27 18:57:46",0.81818,4,mebaro2817nimadircom
306,11846011,"Anton wiklund","2024-03-28 10:16:38",0.81818,1,antonwiklund
307,11787602,antonw01EDUGritlab,"2024-03-31 10:32:07",0.81818,63,antonw01edugritlab
308,11856997,"Công Lê Thành #2","2024-03-30 08:23:37",0.81818,6,conglt98
309,11843929,"jin thakur","2024-04-01 16:20:06",0.81818,15,jinthakur
310,10880145,KANGK,"2024-04-02 10:11:03",0.81818,3,xingkangkai
311,11861395,ChrisChan0204,"2024-04-02 10:04:38",0.81818,19,chrischan0204
312,11880782,Or@nges,"2024-04-02 18:50:37",0.81818,3,ornges
313,11886021,"Joao #9","2024-04-04 01:46:46",0.81818,20,joaoaaa
314,8297859,"LIU JINMING","2024-04-17 06:30:04",0.81818,20,liuzhuangzhuang
315,11935828,"Kaggle Broskiii","2024-04-12 10:27:29",0.81818,1,kagglebroskiii
316,11936985,alx.wen,"2024-04-12 15:52:19",0.81818,4,alxwen
317,11946588,jdfhlkjdsf,"2024-04-14 14:10:50",0.81818,10,jdfhlkjdsf
318,11946970,sfdsfsadf,"2024-04-14 16:54:32",0.81818,10,sfdsfsadf
319,11947675,sdkjfsdsf,"2024-04-14 17:01:05",0.81818,2,sdkjfsdsf
320,11949312,Hamsterrrr,"2024-04-16 17:11:04",0.81818,11,hamsterrrr
321,11854285,"Ryan Virtue","2024-04-15 20:27:47",0.81818,15,ryanvirtue
322,11061648,TakamaruEX,"2024-02-19 14:34:16",0.81578,1,takamaruex
323,11454284,"christopher lin","2024-02-21 08:34:55",0.81578,4,orchideous1
324,11683828,xmooger,"2024-03-28 18:17:33",0.81578,32,xmooger
325,11547637,"3 gęsi","2024-03-02 13:31:22",0.81578,53,"hubert321,kamilmalecki,krzysztofkolanek"
326,11555691,"[Deleted] 8d57469d-3439-4df0-8051-b97bb86bd627","2024-03-02 12:46:44",0.81578,64,del=b0d8ab47424256ee
327,11701263,"Yang Fu long","2024-02-29 02:42:28",0.81578,1,yangfuong
328,11718876,"shuomiao su","2024-03-03 13:51:41",0.81578,3,shuomiaosu
329,11397900,Sunset,"2024-03-04 00:56:02",0.81578,9,sunsetyuhi
330,11712126,john1q,"2024-03-07 06:00:38",0.81578,18,zhanibekmanabayev
331,11734351,"Marshall Grinstead","2024-03-06 04:57:58",0.81578,3,marshallgrinstead
332,11742805,P2G7,"2024-03-17 13:04:40",0.81578,18,gohthiamaik
333,11760718,"Alisa LEE","2024-03-13 01:51:04",0.81578,17,alisalee
334,4903036,Abcam1,"2024-03-18 16:56:35",0.81578,12,abcam1
335,11801564,isayaf,"2024-03-19 11:14:20",0.81578,1,isayaf884
336,11741471,MrNosaj,"2024-04-17 09:17:02",0.81578,175,mrnosaj
337,11034406,"Ma Zhi","2024-03-21 13:44:41",0.81578,29,legendaju
338,11776022,selinna1021,"2024-03-22 16:08:53",0.81578,5,selinna1021
339,6730828,"zeinab moghaddam","2024-03-22 16:39:32",0.81578,9,zeinabmoghaddam
340,11812328,TuanMinhLam,"2024-03-23 05:43:41",0.81578,12,miingtuann
341,11782209,"Richard Waller","2024-03-23 22:50:02",0.81578,24,rwalle61
342,11688282,"Eugene Kim #3","2024-03-24 01:32:55",0.81578,51,eugenekim11
343,11813047,xianjiezeng,"2024-03-25 13:01:46",0.81578,3,xianjiezeng
344,11837645,"Joel Knapp","2024-03-27 23:06:06",0.81578,2,joelknapp
345,11843406,TheChunBaiChi,"2024-03-28 00:29:16",0.81578,1,thechunbaichi
346,11821859,"Ingmar Stieger","2024-03-29 23:04:47",0.81578,12,ingmarstieger
347,11324328,"Alfredo #4","2024-03-30 18:37:59",0.81578,3,alfredkondoro
348,11866332,"Acacio Dondici de Oliveira Junior","2024-04-03 01:06:15",0.81578,6,acaciodondici
349,11251838,Bowx76,"2024-04-05 14:32:49",0.81578,3,bowx76
350,11903404,"Tim Konrad","2024-04-12 09:23:01",0.81578,5,timkonrad
351,11822155,JovanovicMilos,"2024-04-09 20:03:48",0.81578,15,jovanovicmilos
352,11904387,"MDADSG :/","2024-04-08 18:03:56",0.81578,20,mdadsg
353,11948599,JeanLL,"2024-04-15 01:17:45",0.81578,11,jeanlyuu
354,9734193,"Andries Danu","2024-04-17 09:06:36",0.81578,1,eu1234
355,11964750,"Solal Fuster","2024-04-17 13:34:11",0.81578,2,solalfuster
356,11582336,kaito414,"2024-02-20 05:51:37",0.81339,4,kaito414
357,11681700,AnonBoi,"2024-02-25 03:23:50",0.81339,1,anonboi
358,11719663,mayozz,"2024-03-03 16:52:54",0.81339,4,mayozz
359,8080708,Marykorol,"2024-03-06 15:05:31",0.81339,7,marykorol
360,10936323,"ISHII KYUDO","2024-03-11 08:56:33",0.81339,2,ishiikyudo
361,11774635,bitcold,"2024-03-13 18:08:19",0.81339,1,bitcold
362,11774650,"Li Yi Chun Wesley","2024-03-13 18:12:32",0.81339,1,liyichunwesley
363,11781649,"super garfield cat","2024-03-15 13:27:22",0.81339,10,supergarfieldcat
364,11756347,"alberto gonda","2024-03-25 23:19:52",0.81339,22,agonda
365,11835223,"[Deleted] 5a3ca341-76ec-4040-8489-cae008b31868","2024-03-26 16:29:12",0.81339,1,del=1991ce2d2adb87e7
366,4686401,"Cyros I2A2","2024-03-26 16:30:44",0.81339,1,"gustavobraga,heitorterra,marcossilvrio,syrioignatios"
367,2301121,"Fabiano Calado","2024-03-26 21:39:35",0.81339,1,calado
368,456075,ucool,"2024-03-27 03:18:10",0.81339,1,jinhlee
369,11841058,"Andrian Ang","2024-03-28 08:26:57",0.81339,7,andrianang
370,11861889,ConsoleWriteline,"2024-04-06 21:00:32",0.81339,6,consolewriteline
371,11912013,"Lee Seoil","2024-04-08 10:10:59",0.81339,1,leeseoil
372,11887310,"Ekaterina Zelenkina","2024-04-08 16:54:54",0.81339,13,ekaterinazelenkina
373,11668971,Insaisissable,"2024-04-13 02:38:06",0.81339,32,jzh0810
374,11813740,SaraSpreitzhofer,"2024-04-16 16:10:59",0.81339,38,saraspreitzhofer
375,11945918,dsjfdsf,"2024-04-14 12:43:40",0.81339,10,dsjfdsf
376,11934873,Jaypark9216,"2024-04-15 05:10:55",0.81339,2,jaypark9216
377,11606069,ser13,"2024-02-19 20:06:00",0.81100,1,ser1313
378,11109690,"Michael #76","2024-03-10 01:16:11",0.81100,5,michael114
379,3864710,"Philippe Modard","2024-02-25 12:33:56",0.81100,5,gphilmod
380,11685067,Minamiiiiiiiiiii,"2024-02-26 01:59:51",0.81100,1,minamiiiiiiiiiii
381,6890557,chen-hanliang,"2024-03-03 09:12:56",0.81100,1,hliangchen
382,4244606,"Andrey Gusev","2024-03-03 11:05:25",0.81100,1,andreygusev
383,11667738,RiLi,"2024-04-02 00:57:32",0.81100,35,hisatosenda
384,11806647,songbinwei,"2024-03-20 10:16:50",0.81100,1,songbinwei
385,11832121,jiazhen940204,"2024-03-27 07:52:15",0.81100,3,linjiazhen940204
386,11834039,"Anatoli Kozuhhar","2024-03-30 14:20:02",0.81100,17,anatolikozuhhar
387,11851350,"samit tan","2024-03-29 10:01:19",0.81100,2,samittan
388,10052973,cyruslau,"2024-03-30 13:42:42",0.81100,1,cyruslau
389,11806972,EvyatarSa,"2024-04-02 17:35:23",0.81100,29,evyatarsa
390,11907755,hsuan05,"2024-04-08 08:08:27",0.81100,1,hsuan05
391,2650632,abramc,"2024-04-17 01:48:29",0.80861,41,abramc
392,11763687,"Evgenii #2","2024-03-26 18:45:26",0.80861,31,evgenii228
393,11802763,wan2232825,"2024-03-19 15:35:24",0.80861,2,wan2232825
394,11554622,"Le Step","2024-03-20 01:45:34",0.80861,3,lestep
395,7061560,Edward13258,"2024-03-24 09:27:20",0.80861,14,edward13258
396,11508218,"KORI Toshinari","2024-03-31 07:06:57",0.80861,8,koritoshinari
397,10880461,hdnlhy,"2024-04-01 16:27:30",0.80861,4,hdnlhy
398,11913117,"Irina Safonova","2024-04-10 05:41:46",0.80861,11,irinasafonova
399,11922730,OUCliuzhiyu,"2024-04-12 07:11:13",0.80861,20,oucliuzhiyu
400,11894616,"Jacob Pesämaa","2024-04-12 12:34:21",0.80861,81,jacobpesmaa
401,9610784,"Nam Nguyễn Thành","2024-03-16 01:47:21",0.80622,13,klausvvvvv
402,11632308,"Mohamad Ahmadzadeh","2024-02-19 00:57:44",0.80622,3,mohamadahmadzadeh
403,11634894,yasukasa,"2024-02-19 05:33:20",0.80622,16,yasukasa
404,10838979,kanishk_bhagat,"2024-02-19 20:37:47",0.80622,6,kanishbkhagat
405,11662389,"Peter Hanna","2024-02-20 16:09:17",0.80622,1,dakermandji
406,11401031,"munyao adika","2024-02-23 05:45:15",0.80622,7,munyaoadika
407,11631913,D.sunaga,"2024-02-24 15:14:46",0.80622,36,dsunaga
408,11639362,D.Suna_23323456,"2024-02-29 03:45:36",0.80622,40,dsunaga23323456
409,11507990,"Hayato Taketomi","2024-02-25 06:52:50",0.80622,1,hayatotaketomi
410,11091098,Cosmin314,"2024-02-25 09:35:20",0.80622,1,mihailcosmin
411,11684168,"Mannat Pruthi","2024-02-25 17:32:46",0.80622,1,mannatpruthi
412,10560970,"Drishti Agarwal20","2024-02-25 17:32:55",0.80622,1,drishtiagarwal20
413,11684179,"ASHNA ARORA","2024-02-25 17:38:12",0.80622,2,ashnaarora
414,11684504,DevBansal2140,"2024-02-25 20:14:00",0.80622,1,devbansal2140
415,11678430,"trail kuro","2024-02-26 01:28:23",0.80622,12,trailkuro
416,11675093,CheeseGue,"2024-02-26 14:20:29",0.80622,3,cheesegue
417,11268453,"Kamala Pousajja","2024-02-26 14:54:04",0.80622,2,kamalapousajja
418,11487563,"Aziz Abderrahim","2024-02-29 22:37:00",0.80622,17,azizabderrahim
419,11117133,"Valerio Viale","2024-03-01 18:32:54",0.80622,3,valerioviale
420,11713735,"Farman Aliyev","2024-03-02 08:15:55",0.80622,2,farmanaliyev
421,11717596,"Eric S #2","2024-03-03 06:30:33",0.80622,2,showerthoughts
422,11723532,wasabi79,"2024-03-04 09:50:35",0.80622,1,wasabi79
423,8658459,"Aslan Aliyev","2024-03-06 12:13:38",0.80622,3,aslanaliyev
424,11743113,NishantG6625,"2024-03-07 15:19:03",0.80622,1,nishantg6625
425,532880,"Felipe Martins dos Santos","2024-03-09 15:23:35",0.80622,26,felipemartinsss
426,11753620,"Hiroyuki Katou","2024-03-09 15:25:45",0.80622,1,hiroyukikatou
427,11756130,babaryusei,"2024-03-10 08:48:44",0.80622,2,babaryusei
428,9417342,"Ozgur SANLI","2024-03-10 13:29:54",0.80622,23,ozgursanli
429,11394423,HyunjunZero,"2024-03-13 05:09:59",0.80622,1,hyunjunzero
430,10539706,keyrox,"2024-03-15 23:32:47",0.80622,3,keyrox
431,10624520,"Arjun Ravi","2024-03-16 15:37:33",0.80622,72,arjunravi26
432,11637013,"Christian Santoni","2024-03-19 15:59:07",0.80622,3,christiansantoni
433,727199,ShunjiangXu,"2024-03-20 17:46:49",0.80622,1,shunjiangxu
434,8957992,KituneG0n,"2024-03-21 08:52:55",0.80622,3,kituneg0n
435,11811845,brycegan,"2024-03-21 12:34:42",0.80622,9,brycegan
436,8250941,shojin_pro,"2024-03-24 10:58:06",0.80622,1,shojindebu
437,11823935,zanymuss,"2024-03-24 13:03:25",0.80622,10,zanymuss
438,11782005,RICHARD_2458,"2024-03-24 13:14:14",0.80622,64,richard2458
439,11796356,"Anthony Rousseau","2024-03-26 14:43:04",0.80622,9,anthonyrousseau
440,11729054,"Hiroyuki Dekihara","2024-04-01 15:46:34",0.80622,2,hiroyukidekihara
441,10880167,"zhang #4","2024-04-02 05:53:24",0.80622,6,zhangjunq
442,11203068,"Yuna Matsunaga","2024-04-04 13:21:56",0.80622,1,yunamatsunaga
443,11897983,"Ali Rahneshin","2024-04-05 11:45:47",0.80622,1,alirahneshin
444,11900544,"akash will prevail","2024-04-06 15:15:24",0.80622,11,akashwillprevail
445,11863088,AkashKon12,"2024-04-05 23:31:50",0.80622,29,akashkon12
446,11929280,LovishBansal0612,"2024-04-11 06:54:28",0.80622,1,lovishbansal0612
447,11930241,GarvBundel13,"2024-04-11 10:40:25",0.80622,1,garvbundel13
448,11927818,Kame,"2024-04-15 00:04:55",0.80622,18,symphonickame0
449,11929907,"aoi takase ","2024-04-15 14:13:17",0.80622,3,aoitakase
450,11964098,"Soham kumar","2024-04-17 10:54:02",0.80622,1,soham7781
451,11964179,sohamkumar7781,"2024-04-17 11:13:54",0.80622,1,sohamkumar7781
452,4176908,"AlexanderSvozil #2","2024-02-17 16:58:53",0.80382,3,alexandersvozil
453,11484165,alfredshw,"2024-02-21 04:04:53",0.80382,38,alfredshw
454,11508623,CarolusCharlemagne,"2024-02-21 08:53:45",0.80382,2,caroluscharlemagne
455,11096368,Amoonguss,"2024-02-29 09:03:26",0.80382,10,amoonguss
456,11667966,@cmt,"2024-02-25 15:04:24",0.80382,11,cmt666
457,10604319,"Hazem BRAHIMI","2024-02-22 21:20:41",0.80382,20,hazembrahimi
458,11680784,"Alexandre Diano","2024-02-24 21:16:23",0.80382,2,alexandredianoo
459,11682423,"Jiayong Wan","2024-02-26 08:02:05",0.80382,10,jiayongwan
460,11683822,"Dhruvin Vora","2024-04-10 11:54:42",0.80382,16,dhruvinvora21
461,11706404,"Qiang #2","2024-02-29 21:59:56",0.80382,2,realqiangchen
462,8243072,ssnsos,"2024-03-02 04:29:18",0.80382,1,stg44g3g36hk416hk417
463,11715647,Ivan_Bao,"2024-03-02 17:07:02",0.80382,2,ivanbao
464,11715861,"Hyunju Jung","2024-03-22 15:03:48",0.80382,16,hyunjujung
465,11717213,"Geovann Chandra","2024-03-03 04:28:57",0.80382,4,geovannchandra
466,11719513,zzzthu23,"2024-03-03 16:52:02",0.80382,10,zzzthu23
467,11727816,"Aldi Afendiyanto","2024-03-09 15:58:51",0.80382,3,aldiafendiyanto
468,11727283,"Zhou Jiaxin1103","2024-03-13 13:50:24",0.80382,9,zhoujiaxin1103
469,11741309,BeanLiu94,"2024-03-07 09:18:02",0.80382,1,beanliu94
470,11751139,"abdo Hammia","2024-03-09 12:17:00",0.80382,6,abdohammia
471,11762961,"Евгений Норенко","2024-03-12 12:44:35",0.80382,12,norugin
472,10926186,MotokiMasuda,"2024-03-12 17:19:34",0.80382,3,motokimasuda
473,11779948,RyanWitt74,"2024-03-14 20:18:15",0.80382,1,ryanwitt74
474,11759868,Darren1234,"2024-03-16 16:53:04",0.80382,21,darren1234
475,11760482,"siyi yao","2024-03-21 06:26:27",0.80382,50,ysy141
476,11777078,"Елисей Соколов","2024-03-21 07:47:00",0.80382,4,forji87
477,11625177,tk0327,"2024-03-23 07:00:47",0.80382,5,tk65816
478,11830239,"Mykhailo Kashchii","2024-03-25 18:34:18",0.80382,1,mykhailokaschiy
479,11830968,kosenkovaan,"2024-03-26 19:02:15",0.80382,5,kosenkovaan
480,11825884,"Petar Magic","2024-04-13 23:37:42",0.80382,22,petarmagic
481,11836039,SeanKerman,"2024-03-28 22:22:50",0.80382,15,skerman
482,11752817,"Marie-Lou Barnaud","2024-04-12 10:14:02",0.80382,22,marieloubarnaud
483,10368363,"Dmitriy Klimov","2024-03-30 17:27:43",0.80382,4,dmitriyklimov
484,11870274,"Salatiel Costa","2024-04-01 11:44:45",0.80382,4,salatielcosta
485,11865866,echoinsky,"2024-04-02 03:24:08",0.80382,6,echoinsky
486,10880280,zhujiashuo,"2024-04-02 05:53:21",0.80382,1,zhujiashuo
487,11870815,"Timothy #4","2024-04-02 05:56:52",0.80382,11,qyfvscfrmvnx2peqbksb
488,6564570,"Sergio Peña Muñoz","2024-04-05 10:27:51",0.80382,1,sergioaisolutions
489,10880383,xuluotong,"2024-04-07 02:44:13",0.80382,1,xuluotong
490,11913485,Persay1981,"2024-04-08 14:54:36",0.80382,1,persay1981
491,11684540,kingliz4rd,"2024-04-08 19:25:14",0.80382,9,kingliz4rd
492,11929298,"Руслан Супонькин","2024-04-11 06:58:11",0.80382,1,ruslik12312312312
493,11934578,"Subhra Mishra","2024-04-13 19:41:15",0.80382,2,subhrashritimishra
494,11947978,"Henrique Sousa","2024-04-16 16:38:06",0.80382,23,henriquesousa369
495,11956575,Selfix22,"2024-04-16 07:58:28",0.80382,1,selfix22
496,11651045,JammyG,"2024-02-17 17:25:54",0.80143,1,jammyg
497,11341204,"Ng Jun Kiat","2024-02-21 13:16:51",0.80143,12,ngjunkiat
498,11652189,Caihuaijin,"2024-02-18 02:14:16",0.80143,1,caihuaijin
499,11653492,rmandrad,"2024-02-18 15:01:26",0.80143,5,rmandrad
500,11654243,"Howser Cheng","2024-02-18 17:19:59",0.80143,1,howsercheng
501,11655353,"Brian Liu #3","2024-02-19 01:18:02",0.80143,1,brianliunyc
502,11277373,taseng,"2024-02-19 11:11:52",0.80143,10,taseng
503,11656601,"Oleg Stukalov","2024-02-19 09:21:14",0.80143,2,olegstv
504,10654131,"Wei-Ying C","2024-02-19 11:04:22",0.80143,1,weiyingc
505,11633276,"Rustam Rasimovich","2024-02-19 18:11:43",0.80143,3,ruvn1fgas
506,11653655,"Chris Kagabe","2024-02-19 20:26:13",0.80143,4,nshutichriskagabe
507,11650855,"yusuf ginanjar","2024-02-29 08:25:18",0.80143,10,yusufginanjar
508,11660426,"Dhammasirini J.R","2024-02-20 06:49:12",0.80143,1,dhammasirinijr
509,11660485,"Claudio Rafaell","2024-02-20 07:06:46",0.80143,1,claudiorafaell
510,11665672,Nerdevcode,"2024-02-21 13:25:54",0.80143,1,nerdevcode
511,11669550,"kannu chan li","2024-02-26 12:22:22",0.80143,6,kannuchanli
512,11669103,Quentin_pang143,"2024-02-22 14:18:04",0.80143,6,quentinpang143
513,11666298,"Mateusz Piechowski","2024-02-23 20:35:52",0.80143,7,mateuszpiechowski
514,11602846,"Mark Junyi Yan","2024-02-22 23:40:02",0.80143,3,markjunyiyan
515,1955054,Seongnam1stMinam,"2024-02-26 06:30:02",0.80143,18,seongnam1stminam
516,8259788,"Makoto Yamaguchi","2024-02-23 06:06:59",0.80143,1,makyamag
517,11674625,Charlotteis4pm,"2024-02-23 08:45:43",0.80143,1,charlotteis4pm
518,9212593,"Takezo Kikuchi","2024-02-23 10:19:28",0.80143,2,takezokikuchi
519,11675136,苦尽甘来,"2024-02-23 10:51:46",0.80143,1,zhaojiapeng008
520,11675996,genius_zht,"2024-02-23 14:47:41",0.80143,1,geniuszht
521,11677162,"Kelsey Thornton","2024-02-23 21:02:20",0.80143,2,kelseythornton
522,11677151,ChaosD,"2024-02-23 21:30:45",0.80143,6,hipotures
523,11617941,"Yang ZeyuGo","2024-03-21 09:41:19",0.80143,2,yangzeyugo
524,11675651,apollolin_teg,"2024-02-25 01:55:02",0.80143,19,apollolinteg
525,11680212,"Ishaan Chatterjee","2024-02-24 16:17:38",0.80143,1,ishaanchatterjee
526,11416188,AtsukiKawai,"2024-02-24 17:20:03",0.80143,1,atsukikawai
527,11605435,"Yonathan Levy","2024-02-24 18:07:18",0.80143,1,yonathanlevy
528,1609889,MLSputnik,"2024-02-25 06:09:10",0.80143,2,mlsputnik
529,11682729,songzuze,"2024-02-25 09:38:38",0.80143,1,songzuze
530,11682274,C_BUG01,"2024-02-25 13:12:05",0.80143,2,cbug01
531,11683965,"Sergey #31","2024-02-25 19:00:20",0.80143,5,sergey47
532,11686409,Loraling,"2024-02-26 09:47:50",0.80143,1,loraling
533,11690119,threat_himself,"2024-02-27 09:31:23",0.80143,6,threathimself
534,11697279,kkkongeee,"2024-02-28 11:08:20",0.80143,8,kkkongeee
535,11698089,"Yanqing Luo Apple","2024-02-28 13:28:14",0.80143,3,yanqingluoapple
536,11699418,happyhappy1231,"2024-02-28 16:26:17",0.80143,1,happyhappy1231
537,11655031,"Ava Yuhui Du","2024-02-29 17:16:31",0.80143,3,avayuhuidu
538,11702579,"Aleksei Kolchanov","2024-02-29 21:27:26",0.80143,5,alkolch
539,11706597,"Michael Aguinaldo","2024-02-29 23:55:36",0.80143,2,michaelaguinaldo
540,8748330,HydroWVU,"2024-03-02 21:28:23",0.80143,6,hydrowvu
541,11717380,"Haijian Lu","2024-03-03 04:34:19",0.80143,1,haijianlu
542,11717734,"PRANAV KALE","2024-03-03 08:35:48",0.80143,1,pranavkale1234
543,11719097,Ellie2929,"2024-03-03 13:32:27",0.80143,2,ellie2929
544,11719301,"Divyansh Seth","2024-03-03 14:00:39",0.80143,1,divyanshseth
545,11719390,"Kyle Walker #2","2024-03-03 14:29:39",0.80143,1,orpheuswalker
546,8958794,"Roman Chaika #2","2024-03-04 07:52:35",0.80143,2,chaikovskyi
547,11052924,d43v30n,"2024-03-04 14:01:58",0.80143,4,d43v30n
548,11725995,megalodon,"2024-03-04 17:57:30",0.80143,1,cyptidmegalodon
549,11726554,"Zaki Hanfer","2024-03-04 20:26:16",0.80143,1,zakihanfer
550,11726659,"Manjunath Bettadapura","2024-03-04 21:01:54",0.80143,1,manjunathbettadapura
551,11333850,taopy2,"2024-03-05 06:51:17",0.80143,23,taopy2
552,11729435,JesseQ,"2024-03-05 08:59:08",0.80143,1,jesseq
553,11385548,JayJay222,"2024-03-05 16:02:18",0.80143,1,jayjay222
554,11277932,ArcherPan,"2024-03-07 06:33:32",0.80143,15,archerpan
555,11736932,seo,"2024-03-06 13:33:41",0.80143,1,seoyoungshin1
556,11724575,wychenn_n,"2024-03-13 02:45:50",0.80143,24,mikrokosmos777
557,11738873,"Madison Rogers4","2024-03-06 21:06:40",0.80143,1,madisonrogers4
558,11707883,niannichiyu,"2024-03-07 02:24:26",0.80143,6,niannichiyu
559,11740567,"willow www","2024-03-11 17:19:39",0.80143,2,willowwww
560,11732020,"Abhimanyu Pandey","2024-03-07 16:53:41",0.80143,4,abhimanyup
561,11739235,Sharpshooter7,"2024-03-08 05:08:45",0.80143,11,sharpshooter7
562,11746399,"Darrell Fiko","2024-03-08 04:36:07",0.80143,1,darrellfiko
563,11740305,"mao donghui","2024-03-08 04:45:38",0.80143,3,maodonghui
564,11747316,Saad775,"2024-03-08 08:17:30",0.80143,2,saad775
565,11748476,"Karwei Wong","2024-03-08 13:02:21",0.80143,1,karweii
566,11749058,"Ondrej Novak","2024-03-08 15:06:54",0.80143,1,onovak
567,11749876,"Sharvaa Selvan","2024-03-08 18:41:31",0.80143,4,sharvaaselvan
568,11509054,"Yugie Yamada","2024-03-08 22:57:53",0.80143,5,yugieyamada
569,11752926,"Klim Shestakov","2024-03-09 12:13:51",0.80143,1,klimshestakov
570,11753832,Kiranmavi,"2024-03-09 16:27:09",0.80143,2,kiranmavi
571,11752603,"Julien LANGE","2024-03-15 18:19:24",0.80143,30,valeros
572,11754799,"Paulo Nascimento #2","2024-03-09 23:21:50",0.80143,5,pauladinha
573,10764017,Esai_Keshav,"2024-03-10 06:49:22",0.80143,1,esaikeshav
574,11761380,2232866,"2024-03-11 11:22:14",0.80143,6,asdjlasoivuozvxq
575,11727248,AlexML181,"2024-03-11 12:02:19",0.80143,2,alexml181
576,11762416,"Sören Rüttgers","2024-03-11 15:10:55",0.80143,5,sruettgers
577,11763034,DavisSu,"2024-03-11 16:34:24",0.80143,1,davissu904
578,11098247,"Abhinav #18","2024-03-11 18:18:25",0.80143,1,abhinav22410002
579,11738463,"Emil Kloda","2024-03-12 12:33:20",0.80143,3,emilkloda
580,11763931,"John C #2","2024-03-12 02:36:26",0.80143,3,mccjcc
581,10464971,"Vinayak Tiwari (AI and Data Science)","2024-03-12 04:28:07",0.80143,2,vinayaktgrey
582,11765812,Soni2024,"2024-03-12 10:25:45",0.80143,5,soni2024
583,11760932,chenningyun,"2024-03-14 05:02:43",0.80143,33,chenningyun
584,11770628,"Karthik Movva","2024-03-13 03:01:15",0.80143,1,karthikmovva
585,11770996,alorange,"2024-03-13 05:05:20",0.80143,3,alorange
586,11666034,pardon_me_pardon,"2024-03-13 22:40:46",0.80143,16,pardonmepardon
587,11774221,LeoZilli,"2024-03-13 16:14:36",0.80143,1,leozilli
588,11720957,"vijayabhaskar mandla","2024-03-14 01:34:01",0.80143,6,vijayabhaskarmandla
589,11776592,XYZZZZY,"2024-03-14 06:15:13",0.80143,1,xyzzzzy
590,11777528,"David Mairs","2024-03-14 09:59:18",0.80143,2,dmcstllc
591,11778529,SherlockWZX,"2024-03-14 15:36:35",0.80143,5,sherlocklyy
592,11778925,"Evan Tang #2","2024-04-01 15:19:11",0.80143,4,etang24
593,11785469,"william #2","2024-03-16 04:01:33",0.80143,2,billmo
594,11786554,fahimmollah24,"2024-03-16 08:32:20",0.80143,1,fahimmollah24
595,11606208,Akynella,"2024-04-05 13:17:16",0.80143,4,akynella
596,11787824,NaokiOnishi,"2024-03-22 23:43:39",0.80143,8,kioan11
597,11789457,"Dan Tkachov","2024-03-17 01:03:37",0.80143,1,dantkachov
598,11765437,MLA2G7,"2024-03-28 10:32:42",0.80143,26,"issitmeng,justinasd,kevintantingfeng,tohshixuan,yongkaijie"
599,11790939,SoulRe,"2024-03-17 11:08:17",0.80143,2,soulre
600,11765445,mattymurphy,"2024-03-17 22:51:26",0.80143,3,mattymurphy
601,11794304,"Kai Xin Lee","2024-03-18 06:59:31",0.80143,1,kaixinlee3112
602,11793279,"Shanxiao Wang","2024-03-18 07:58:07",0.80143,3,shanxiaowang
603,11795013,adely5935,"2024-03-18 09:04:19",0.80143,1,adely5935
604,11783704,YiShen_SYSU,"2024-03-18 15:54:59",0.80143,6,yishensysu
605,11798640,"Galina Ekaterina","2024-03-19 18:04:12",0.80143,3,galinaekaterina
606,11800548,juhee7,"2024-03-19 08:39:25",0.80143,1,juhee7
